Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID90,90,0,2130.215,75.989,5.859,0,0.000,0,0.250,1,-10921639,5205.162,4318,1361,11427,192591,2785.876,0.441,0.487,1.224
ID76,76,0,1559.514,75.897,5.768,0,0.300,1,0.250,1,-10921639,4531.865,4244,958,10417,167679,2344.876,0.200,0.354,1.010
ID86,86,0,2094.523,75.806,5.951,0,0.900,3,0.250,1,-10921639,5716.486,5478,1435,12436,211510,2845.164,0.200,0.391,1.130
ID100,100,0,2342.776,75.714,5.859,0,1.200,4,0.250,1,-10921639,6144.486,5888,2670,11002,227346,2288.192,0.441,0.456,1.681
ID112,112,0,1725.656,75.531,5.859,0,1.500,5,0.250,1,-10921639,4614.865,4540,720,9696,170750,2367.855,0.440,0.414,1.141
ID104,104,0,1562.073,75.714,5.951,0,1.800,6,0.250,1,-10921639,4537.135,4306,1342,10040,167874,2113.801,0.442,0.405,1.238
ID96,96,0,2665.700,75.623,5.859,0,2.100,7,0.250,1,-10921639,6933.865,7129,2021,12493,256553,2824.654,0.441,0.476,1.583
ID117,117,0,2363.168,75.257,5.859,0,2.400,8,0.250,1,-10921639,6924.595,6492,2098,13329,256210,2826.173,0.440,0.378,1.345
ID123,123,0,3266.332,75.073,5.859,0,2.700,9,0.250,1,-10921639,7840.405,6946,2426,18287,290095,4130.104,0.441,0.530,1.315
ID125,125,0,2724.482,75.165,5.859,0,3.000,10,0.250,1,-10921639,7377.243,6811,3137,16435,272958,3441.509,0.440,0.445,1.320
ID129,129,0,5078.010,75.257,5.859,0,3.300,11,0.250,1,-10921639,9791.189,7634,1951,28132,362274,7086.076,0.200,0.702,1.140
ID133,133,0,4013.388,75.257,5.859,0,3.600,12,0.250,1,-10921639,8442.432,6316,1946,21372,312370,5289.775,0.200,0.581,1.173
ID136,136,0,3698.654,75.257,5.859,0,3.900,13,0.250,1,-10921639,9052.514,8630,2726,16712,334943,3753.351,0.441,0.486,1.578
ID140,140,0,3558.573,75.165,5.768,0,4.200,14,0.250,1,-10921639,8746.595,7951,1349,21099,323624,4982.109,0.200,0.506,1.179
ID148,148,0,2700.832,75.165,5.951,0,4.500,15,0.250,1,-10921639,6946.973,6709,2516,14007,257038,3157.043,0.440,0.463,1.394
ID157,157,0,3485.091,75.257,5.859,0,4.800,16,0.250,1,-10921639,8280.892,6058,3287,18678,306393,4554.214,0.200,0.491,1.198
ID152,152,0,2568.919,75.165,5.859,0,5.100,17,0.250,1,-10921639,6431.676,6131,1855,14393,237972,3335.901,0.200,0.435,1.170
ID165,165,0,1667.091,74.982,5.859,0,5.400,18,0.250,1,-10921639,5512.541,5330,1833,11095,203964,2323.040,0.442,0.308,1.116
ID176,176,0,2160.066,74.890,5.951,0,5.700,19,0.250,1,-10921639,5906.054,4979,2038,13335,218524,3062.816,0.200,0.374,1.050
ID187,187,0,3293.191,74.982,5.951,0,6.000,20,0.250,1,-10921639,8171.568,6568,2246,19374,302348,4499.136,0.200,0.486,1.188
ID182,182,0,2487.573,74.982,5.951,0,6.300,21,0.250,1,-10921639,7355.703,7415,2578,12355,272161,2528.809,0.442,0.413,1.702
ID192,192,0,3208.177,74.890,5.951,0,6.600,22,0.250,1,-10921639,8003.568,6763,2157,18367,296132,4406.878,0.200,0.442,1.113
ID198,198,0,1973.494,74.982,5.951,0,6.900,23,0.250,1,-10921639,5961.324,5377,2349,11454,220569,2461.422,0.440,0.357,1.274
ID204,204,0,1715.924,75.257,5.768,0,7.200,24,0.250,1,-10921639,5808.649,5987,2571,9380,214920,1829.395,0.441,0.318,1.533
ID210,210,0,3217.758,75.165,5.859,0,7.500,25,0.250,1,-10921639,7718.432,6530,2879,16913,285582,4032.548,0.440,0.508,1.289
ID219,219,0,1525.007,75.257,5.951,0,7.800,26,0.250,1,-10921639,5254.757,5018,1958,8513,194426,1718.813,0.442,0.327,1.508
ID222,222,0,3011.789,75.165,5.768,0,8.100,27,0.250,1,-10921639,6823.216,5741,1962,17593,252459,4058.502,0.200,0.524,1.157
ID226,226,0,2235.431,75.165,5.859,0,8.400,28,0.250,1,-10921639,5363.919,3894,1392,16047,198465,3792.992,0.200,0.545,0.998
ID231,231,0,2510.172,75.257,5.859,0,8.700,29,0.250,1,-10921639,6321.622,6207,2295,11176,233900,2702.327,0.441,0.471,1.499
ID237,237,0,2288.283,75.257,5.768,0,9.000,30,0.250,1,-10921639,6275.865,6069,2075,11268,232207,2569.327,0.441,0.416,1.436
ID240,240,0,2303.499,75.257,5.859,0,9.300,31,0.250,1,-10921639,5607.784,5164,1647,12853,207488,2920.612,0.200,0.484,1.252
ID245,245,0,2525.967,75.348,5.676,0,9.600,32,0.250,1,-10921639,5921.378,5044,1948,11916,219091,2647.136,0.441,0.530,1.549
ID249,249,0,2524.009,74.890,5.859,0,9.900,33,0.250,1,-10921639,6137.378,5197,1188,13933,227083,3414.604,0.441,0.494,1.189
ID256,256,0,2297.287,74.433,5.768,0,10.200,34,0.250,1,-10921639,6586.216,6494,2645,11238,243690,2279.879,0.441,0.401,1.654
ID260,260,0,2127.480,73.975,5.951,0,10.500,35,0.250,1,-10921639,7501.162,7408,3510,11819,277543,2459.600,0.950,0.316,1.465
ID262,262,0,3289.555,72.785,6.042,0,10.800,36,0.250,1,-10921639,10943.541,10930,4684,18487,404911,3852.724,0.441,0.344,1.454
ID267,267,0,5061.511,71.869,5.859,0,11.100,37,0.250,1,-10921639,12923.757,12939,3610,23018,478179,5585.872,0.441,0.477,1.494
ID270,270,0,8356.616,71.320,5.859,0,11.400,38,0.250,1,-10921639,17616.811,17260,1753,42415,651822,11102.818,0.440,0.589,1.177
ID274,274,0,10880.260,70.954,5.859,0,11.700,39,0.250,1,-10921639,20706.541,16517,3124,57352,766142,15014.096,0.200,0.618,1.054
ID279,279,0,9897.395,71.137,5.859,0,12.000,40,0.250,1,-10921639,20293.081,18226,3771,51965,750844,13395.870,0.441,0.635,1.176
ID284,284,0,9846.440,71.137,5.859,0,12.300,41,0.250,1,-10921639,18778.514,14449,3407,56970,694805,13742.303,0.200,0.640,1.066
ID289,289,0,9001.879,71.137,5.859,0,12.600,42,0.250,1,-10921639,17930.649,17156,3858,41260,663434,11001.055,0.442,0.620,1.247
ID295,295,0,9055.746,71.137,5.859,0,12.900,43,0.250,1,-10921639,17581.243,14512,3772,44025,650506,11177.757,0.441,0.627,1.212
ID305,305,0,11791.590,70.954,5.859,0,13.200,44,0.250,1,-10921639,22041.027,19519,3500,60360,815518,16609.446,0.200,0.694,1.087
ID310,310,0,12262.556,71.045,5.859,0,13.500,45,0.250,1,-10921639,22210.189,17268,4256,62423,821777,15906.496,0.200,0.693,1.143
ID312,312,0,11201.402,71.137,5.859,0,13.800,46,0.250,1,-10921639,20649.027,17641,3039,57966,764014,14922.805,0.200,0.703,1.142
ID316,316,0,10667.338,71.045,5.859,0,14.100,47,0.250,1,-10921639,20814.649,17524,5284,60785,770142,14512.202,0.200,0.685,1.166
ID324,324,0,9796.659,70.862,5.859,0,14.400,48,0.250,1,-10921639,19870.676,14301,2568,54007,735215,14696.241,0.200,0.681,1.096
ID319,319,0,11855.621,70.862,5.859,0,14.700,49,0.250,1,-10921639,22423.784,17101,4526,54567,829680,14884.194,0.442,0.671,1.210
ID330,330,0,7665.952,70.862,5.768,0,15.000,50,0.250,1,-10921639,17222.108,14302,3811,41551,637218,10551.874,0.440,0.576,1.193
ID338,338,0,9037.641,70.954,5.859,0,15.300,51,0.250,1,-10921639,19068.324,17318,5011,40985,705528,11459.971,0.441,0.580,1.222
ID344,344,0,9035.674,70.862,5.859,0,15.600,52,0.250,1,-10921639,17837.027,14137,4461,48507,659970,12351.558,0.200,0.659,1.147
ID348,348,0,8549.315,70.770,5.768,0,15.900,53,0.250,1,-10921639,17683.054,12960,4446,46422,654273,12017.966,0.200,0.641,1.150
ID353,353,0,8762.589,70.679,5.768,0,16.200,54,0.250,1,-10921639,17741.892,13176,3129,47225,656450,12761.512,0.200,0.684,1.129
ID363,363,0,8389.546,70.587,5.768,0,16.500,55,0.250,1,-10921639,17609.838,14708,3249,43327,651564,10791.127,0.441,0.631,1.262
ID356,356,0,4350.157,70.038,5.768,0,16.800,56,0.250,1,-10921639,13143.405,13225,4300,22925,486306,4728.361,0.441,0.434,1.682
ID367,367,0,5588.159,69.580,5.676,0,17.100,57,0.250,1,-10921639,12979.838,12126,2738,27332,480254,6607.268,0.441,0.510,1.328
ID372,372,0,6836.731,69.031,5.768,0,17.400,58,0.250,1,-10921639,15611.459,13722,5950,32600,577624,7698.876,0.441,0.560,1.456
ID378,378,0,9085.423,68.848,5.676,0,17.700,59,0.250,1,-10921639,18957.757,16253,3181,42694,701437,11591.120,0.442,0.602,1.229
ID387,387,0,8092.032,68.665,5.768,0,18.000,60,0.250,1,-10921639,16583.243,13851,3411,42012,613580,9780.137,0.200,0.625,1.305
ID374,374,0,6612.314,68.482,5.676,0,18.300,61,0.250,1,-10921639,13211.784,10936,2551,34291,488836,8904.234,0.200,0.653,1.172
ID395,395,0,6219.073,68.482,5.768,0,18.600,62,0.250,1,-10921639,13940.243,12377,2782,30740,515789,8087.215,0.441,0.562,1.240
ID402,402,0,6220.590,68.482,5.676,0,18.900,63,0.250,1,-10921639,13447.189,11742,4661,29428,497546,6986.047,0.441,0.572,1.401
ID400,400,0,4617.767,68.390,5.676,0,19.200,64,0.250,1,-10921639,11390.757,10325,4042,22417,421458,5198.956,0.441,0.487,1.434
ID405,405,0,6893.837,68.573,5.676,0,19.500,65,0.250,1,-10921639,13702.378,11090,3095,36534,506988,9274.979,0.200,0.644,1.157
ID410,410,0,10021.052,68.756,5.676,0,19.800,66,0.250,1,-10921639,19156.162,14723,4037,50230,708778,13503.583,0.200,0.697,1.165
ID422,422,0,7732.003,68.756,5.676,0,20.100,67,0.250,1,-10921639,16232.865,13248,3930,37930,600616,9765.492,0.441,0.623,1.276
ID415,415,0,10312.898,68.756,5.676,0,20.400,68,0.250,1,-10921639,20048.459,16250,4120,49303,741793,12999.357,0.440,0.670,1.237
ID424,424,0,6571.322,69.031,5.676,0,20.700,69,0.250,1,-10921639,14865.405,13379,4061,30640,550020,7797.191,0.441,0.569,1.383
ID428,428,0,7237.166,69.580,5.676,0,21.000,70,0.250,1,-10921639,15552.568,14593,4350,31653,575445,8343.702,0.442,0.581,1.370
ID433,433,0,7749.825,69.672,5.676,0,21.300,71,0.250,1,-10921639,16270.730,12118,3496,41396,602017,10645.139,0.440,0.644,1.197
ID438,438,0,8720.600,69.672,5.676,0,21.600,72,0.250,1,-10921639,16944.892,12577,4645,46174,626961,11306.035,0.200,0.662,1.194
ID442,442,0,7870.241,69.672,5.676,0,21.900,73,0.250,1,-10921639,16152.378,13456,4325,35394,597638,9253.787,0.442,0.627,1.345
ID448,448,0,4557.201,69.489,5.676,0,22.200,74,0.250,1,-10921639,11338.297,11289,2608,22428,419517,5472.286,0.440,0.475,1.335
ID454,454,0,9490.175,68.939,5.676,0,22.500,75,0.250,1,-10921639,18522.135,14526,3098,43632,685319,11972.582,0.442,0.645,1.213
ID461,461,0,10154.100,68.848,5.676,0,22.800,76,0.250,1,-10921639,19829.919,16856,2934,53264,733707,14618.590,0.442,0.665,1.084
ID472,472,0,9800.852,68.848,5.676,0,23.100,77,0.250,1,-10921639,19983.811,15686,4866,46223,739401,12542.830,0.442,0.631,1.232
ID465,465,0,9905.250,68.665,5.768,0,23.400,78,0.250,1,-10921639,18228.243,13781,2463,55752,674445,14015.677,0.200,0.698,1.069
ID476,476,0,7774.629,68.573,5.768,0,23.700,79,0.250,1,-10921639,15640.135,12526,3549,42964,578685,10762.889,0.200,0.636,1.130
ID481,481,0,5609.715,68.299,5.768,0,24.000,80,0.250,1,-10921639,12296.297,11695,3675,26970,454963,6461.019,0.440,0.544,1.340
ID483,483,0,6341.177,67.932,5.768,0,24.300,81,0.250,1,-10921639,13263.784,11734,3300,30318,490760,7779.190,0.442,0.587,1.261
ID487,487,0,6322.648,67.749,5.676,0,24.600,82,0.250,1,-10921639,13385.486,11923,3671,30620,495263,7674.636,0.441,0.594,1.300
ID492,492,0,5554.903,67.475,5.676,0,24.900,83,0.250,1,-10921639,12210.811,10273,4212,26131,451800,6219.375,0.440,0.564,1.416
ID497,497,0,4755.282,67.200,5.768,0,25.200,84,0.250,1,-10921639,11539.135,10041,4710,21019,426948,4735.117,0.442,0.523,1.673
ID500,500,0,7618.782,66.742,5.768,0,25.500,85,0.250,1,-10921639,15935.027,12329,4293,37670,589596,9696.113,0.441,0.636,1.277
ID506,506,0,6075.407,66.193,5.768,0,25.800,86,0.250,1,-10921639,12916.270,11110,3088,32236,477902,8087.752,0.200,0.539,1.119
ID509,509,0,4865.368,65.827,5.768,0,26.100,87,0.250,1,-10921639,11169.730,10980,4556,20556,413280,4797.145,0.441,0.519,1.591
ID512,512,0,8717.602,65.277,5.768,0,26.400,88,0.250,1,-10921639,17304.973,14635,2761,38248,640284,10420.864,0.441,0.647,1.304
ID521,521,0,6097.521,64.911,5.859,0,26.700,89,0.250,1,-10921639,14518.946,12861,3762,31632,537201,7543.183,0.441,0.496,1.277
ID522,522,0,10880.915,64.728,5.768,0,27.000,90,0.250,1,-10921639,20159.270,15091,2039,57905,745893,15233.969,0.200,0.705,1.094
ID527,527,0,7977.387,64.728,5.859,0,27.300,91,0.250,1,-10921639,16800.351,15517,4770,38878,621613,9465.869,0.441,0.617,1.354
ID531,531,0,9814.104,64.728,5.768,0,27.600,92,0.250,1,-10921639,19162.459,13733,2280,51320,709011,14052.402,0.200,0.662,1.087
ID532,532,0,8970.135,64.728,5.859,0,27.900,93,0.250,1,-10921639,19335.162,16022,5188,40583,715401,11068.574,0.441,0.606,1.318
ID535,535,0,6627.016,64.636,5.768,0,28.200,94,0.250,1,-10921639,15218.324,13419,1707,34015,563078,9021.253,0.441,0.505,1.132
ID538,538,0,9298.782,64.362,5.768,0,28.500,95,0.250,1,-10921639,19912.405,17332,5370,40162,736759,10174.055,0.441,0.566,1.415
ID544,544,0,6815.156,63.446,5.768,0,28.800,96,0.250,1,-10921639,15981.027,14753,4269,31673,591298,7787.851,0.442,0.539,1.437
ID549,549,0,10601.208,63.080,5.768,0,29.100,97,0.250,1,-10921639,20163.649,16948,3655,52059,746055,13909.688,0.200,0.675,1.168
ID551,551,0,2279.334,62.073,5.951,0,29.400,98,0.250,1,-10921639,8179.892,8612,3150,11735,302656,2575.399,0.442,0.292,1.436
ID552,552,0,7449.959,61.341,5.859,0,29.700,99,0.250,1,-10921639,18335.622,18529,2943,38045,678418,9545.541,0.439,0.463,1.216
ID555,555,0,9205.134,60.883,5.859,0,30.000,100,0.250,1,-10921639,19562.865,17790,4980,41684,723826,10308.769,0.441,0.572,1.381
ID557,557,0,10222.370,60.608,5.859,0,30.300,101,0.250,1,-10921639,20696.162,18009,3621,49751,765758,13534.355,0.442,0.588,1.132
ID561,561,0,7103.051,60.150,5.859,0,30.600,102,0.250,1,-10921639,17503.946,16094,6451,36096,647646,8062.429,0.441,0.475,1.399
ID563,563,0,6519.963,59.509,5.951,0,30.900,103,0.250,1,-10921639,16639.568,17109,3921,31648,615664,7593.563,0.440,0.445,1.351
ID566,566,0,7476.593,59.143,5.951,0,31.200,104,0.250,1,-10921639,17130.216,14829,3499,35416,633818,9310.274,0.440,0.483,1.198
ID568,568,0,9497.014,58.869,5.951,0,31.500,105,0.250,1,-10921639,20506.054,18500,3237,48940,758724,12439.382,0.441,0.563,1.187
ID572,572,0,9973.571,58.685,5.951,0,31.800,106,0.250,1,-10921639,20734.946,19029,3026,49018,767193,12764.511,0.200,0.574,1.185
ID575,575,0,11403.730,58.136,5.951,0,32.100,107,0.250,1,-10921639,23819.703,16925,4544,61312,881329,16445.365,0.441,0.657,1.149
ID579,579,0,8415.115,57.770,5.859,0,32.400,108,0.250,1,-10921639,18496.324,15913,4213,42609,684364,10668.374,0.441,0.581,1.274
ID582,582,0,3959.880,57.129,5.951,0,32.700,109,0.250,1,-10921639,10861.919,10787,4785,16507,401891,3662.469,0.441,0.435,1.798
ID583,583,0,5474.793,56.671,5.951,0,33.000,110,0.250,1,-10921639,12408.351,11682,3997,25856,459109,6563.217,0.440,0.550,1.341
ID585,585,0,4592.215,56.305,5.859,0,33.300,111,0.250,1,-10921639,10179.919,8524,2097,24335,376657,6485.900,0.441,0.579,1.151
ID586,586,0,4428.160,55.756,5.859,0,33.600,112,0.250,1,-10921639,10560.838,8572,3574,23686,390751,5382.009,0.441,0.506,1.319
ID587,587,0,3692.973,55.573,5.768,0,33.900,113,0.250,1,-10921639,8888.459,8200,3864,19093,328873,4233.395,0.441,0.509,1.417
ID591,591,0,3428.593,55.023,5.676,0,34.200,114,0.250,1,-10921639,9455.378,8825,3218,20745,349849,4621.967,0.441,0.449,1.267
ID594,594,0,3230.572,54.657,5.676,0,34.500,115,0.250,1,-10921639,7595.973,6367,2022,17447,281051,4234.356,0.439,0.545,1.266
ID599,599,0,2654.909,54.474,5.768,0,34.800,116,0.250,1,-10921639,7152.676,6572,1394,15933,264649,3740.224,0.440,0.414,1.119
ID605,605,0,1905.613,54.291,5.768,0,35.100,117,0.250,1,-10921639,6540.757,5567,1831,14164,242008,3290.822,0.439,0.312,0.945
ID607,607,0,3257.050,54.016,5.859,0,35.400,118,0.250,1,-10921639,7589.649,5782,2147,18890,280817,4714.008,0.440,0.595,1.201
ID613,613,0,1826.838,53.925,5.951,0,35.700,119,0.250,1,-10921639,5353.054,5552,1349,9092,198063,2209.275,0.441,0.404,1.394
ID4088,4088,0,-1.000,53.375,6.088,0,120.000,120,0.250,1,-10921639,4282.459,4102,2226,6280,158451,1078.119,0.441,0.316,1.909
ID4094,4094,0,-1.000,53.009,6.271,0,121.000,121,0.250,1,-10921639,3760.703,3772,1514,6249,139146,1367.768,0.441,0.302,1.275
ID623,623,0,2721.446,51.819,6.317,0,36.900,123,0.250,1,-10921639,6070.324,4619,1798,15748,224602,3896.382,0.200,0.573,1.135
ID626,626,0,1534.679,51.544,6.226,0,124.000,124,0.250,1,-10921639,4924.784,4965,1915,8500,182217,2111.663,0.699,0.234,0.884
ID629,629,0,2479.595,51.361,6.226,0,37.500,125,0.250,1,-10921639,6280.351,4812,2303,15457,232373,3508.039,0.200,0.401,1.025
ID631,631,0,1683.076,51.270,6.134,0,37.800,126,0.250,1,-10921639,4970.622,4758,1423,8557,183913,2018.018,0.440,0.362,1.311
ID632,632,0,1922.472,51.453,6.226,0,38.100,127,0.250,1,-10921639,5906.243,5495,1996,12103,218531,2773.632,0.200,0.323,1.040
ID636,636,0,1783.550,51.453,6.226,0,38.700,129,0.250,1,-10921639,5356.811,5310,2265,9462,198202,1991.737,0.442,0.374,1.465
ID638,638,0,2191.740,51.544,6.317,0,39.000,130,0.250,1,-10921639,6052.216,5884,1044,12774,223932,2999.309,0.200,0.395,1.142
ID642,642,0,2885.840,51.544,6.317,0,39.300,131,0.250,1,-10921639,7099.081,6074,2276,16832,262666,3776.513,0.200,0.473,1.207
ID647,647,0,2125.654,51.453,6.317,0,39.600,132,0.250,1,-10921639,6037.459,5486,2302,11425,223386,2440.998,0.441,0.396,1.402
ID650,650,0,2007.382,51.270,6.134,0,39.900,133,0.250,1,-10921639,5920.297,5833,1488,10307,219051,2353.403,0.442,0.352,1.309
ID656,656,0,1714.313,51.178,6.226,0,40.200,134,0.250,1,-10921639,5138.297,5236,1368,8706,190117,2018.364,0.439,0.370,1.375
ID659,659,0,2054.669,51.270,6.317,0,40.500,135,0.250,1,-10921639,5515.838,5248,1741,11815,204086,2708.616,0.441,0.404,1.173
ID661,661,0,2384.688,51.544,6.226,0,40.800,136,0.250,1,-10921639,6166.784,5636,2191,13573,228171,3098.838,0.440,0.437,1.211
ID664,664,0,1787.302,51.544,6.317,0,41.100,137,0.250,1,-10921639,5091.892,4640,1899,9987,188400,2318.838,0.441,0.378,1.204
ID665,665,0,2356.924,51.270,6.226,0,41.400,138,0.250,1,-10921639,5610.108,4875,1676,13852,207574,3178.914,0.440,0.495,1.169
ID669,669,0,2190.260,51.178,6.226,0,41.700,139,0.250,1,-10921639,6132.378,5251,2440,13314,226898,2773.437,0.200,0.406,1.276
ID667,667,0,2477.627,51.178,6.317,0,42.000,140,0.250,1,-10921639,6212.405,5920,1043,13757,229859,3165.890,0.440,0.474,1.263
ID674,674,0,2230.785,51.087,6.317,0,42.300,141,0.250,1,-10921639,5805.405,4829,1828,11813,214800,2835.248,0.441,0.483,1.334
ID678,678,0,2171.296,51.087,6.226,0,42.600,142,0.250,1,-10921639,5738.108,5132,1838,11072,212310,2562.126,0.441,0.437,1.362
ID686,686,0,2199.448,51.087,6.226,0,42.900,143,0.250,1,-10921639,6231.892,5483,2403,13120,230580,2901.131,0.200,0.383,1.190
ID682,682,0,2746.018,50.629,6.226,0,43.200,144,0.250,1,-10921639,8094.135,7496,3358,14124,299483,3184.170,0.443,0.366,1.363
ID688,688,0,4826.748,50.537,6.317,0,43.500,145,0.250,1,-10921639,12141.784,11023,4783,22527,449246,4936.213,0.441,0.487,1.611
ID690,690,0,4054.293,50.446,6.317,0,43.800,146,0.250,1,-10921639,10898.000,10190,2838,22000,403226,4923.944,0.441,0.400,1.265
ID697,697,0,5408.213,49.896,6.317,0,44.100,147,0.250,1,-10921639,13274.054,11881,5927,26446,491140,5975.711,0.441,0.508,1.496
ID695,695,0,3869.991,48.981,6.409,0,44.400,148,0.250,1,-10921639,10999.784,10528,2846,19616,406992,4621.849,0.950,0.373,1.294
ID699,699,0,3608.967,48.340,6.409,0,44.700,149,0.250,1,-10921639,8682.162,7636,2706,18630,321240,4467.831,0.440,0.533,1.351
ID701,701,0,2853.222,47.608,6.317,0,45.000,150,0.250,1,-10921639,8209.162,8165,2062,15554,303739,3845.508,0.437,0.370,1.154
ID704,704,0,4291.833,47.241,6.317,0,45.300,151,0.250,1,-10921639,10480.703,8522,3416,22785,387786,5453.260,0.441,0.519,1.313
ID706,706,0,3147.474,46.417,6.409,0,45.600,152,0.250,1,-10921639,8419.081,7304,3236,17083,311506,3733.431,0.441,0.424,1.343
ID709,709,0,3228.052,45.960,6.500,0,45.900,153,0.250,1,-10921639,10687.919,10374,5195,16868,395453,3464.028,0.441,0.331,1.535
ID712,712,0,5590.362,45.593,6.409,0,46.200,154,0.250,1,-10921639,13096.973,12122,4020,26169,484588,6050.576,0.442,0.521,1.483
